Education	Marital_Status	Income	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	Complain	Age	Young	Income_Group	Age_Group	TotalPurchases	WebToStoreRatio
3	2	42664.0	1	1	0	3	6	0	57	1.0	3	3	4	0.25
3	3	42586.0	5	4	1	6	8	0	69	2.0	3	3	10	0.5714285714285714
3	1	29760.0	4	3	1	4	8	0	39	1.0	2	2	7	0.6
5	2	28973.0	2	5	1	5	8	0	47	0.0	2	2	10	0.8333333333333334
5	3	39435.0	1	3	1	2	7	0	51	1.0	2	2	5	1.0
2	2	65370.0	1	2	3	13	1	0	40	0.0	4	2	15	0.14285714285714285
1	1	20194.0	2	2	0	3	6	0	45	1.0	2	2	5	0.5
5	1	42473.0	3	2	1	4	5	0	48	2.0	3	2	6	0.4
3	2	64590.0	1	9	4	10	6	0	56	0.0	4	3	19	0.8181818181818182
3	3	71232.0	2	11	2	10	7	0	65	1.0	4	3	21	1.0
3	3	34600.0	5	5	2	5	8	0	53	2.0	2	2	10	0.8333333333333334
3	1	46904.0	4	5	1	4	8	0	57	2.0	3	3	9	1.0
3	2	49094.0	5	6	3	6	6	0	51	1.0	3	2	12	0.8571428571428571
3	3	36075.0	1	2	0	4	6	0	41	1.0	2	2	6	0.4
2	3	60839.0	13	2	2	12	8	0	45	2.0	4	2	14	0.15384615384615385
3	3	77298.0	1	6	6	11	3	0	45	1.0	4	2	17	0.5
3	3	34026.0	3	2	1	3	5	0	74	2.0	2	3	5	0.5
5	1	48918.0	2	1	0	4	4	0	61	2.0	3	3	5	0.2
2	3	82122.0	1	3	9	13	1	0	62	0.0	5	3	16	0.21428571428571427
3	1	37697.0	1	2	1	3	6	0	48	1.0	2	2	5	0.5
3	3	34074.0	5	3	3	3	6	0	72	2.0	2	3	6	0.75
4	2	28520.0	1	1	1	2	6	0	64	2.0	2	3	3	0.3333333333333333
3	1	62535.0	1	3	2	8	3	0	69	1.0	4	3	11	0.3333333333333333
4	1	36273.0	2	3	0	3	6	0	47	1.0	2	2	6	0.75
3	3	63404.0	2	6	3	4	4	0	60	2.0	4	3	10	1.2
2	3	75774.0	1	7	5	8	4	0	43	1.0	4	2	15	0.7777777777777778
3	3	78416.0	2	7	7	10	3	0	48	1.0	4	2	17	0.6363636363636364
3	3	75702.0	1	10	5	13	6	0	50	1.0	4	2	23	0.7142857142857143
4	3	59385.0	2	3	1	4	5	0	73	2.0	3	3	7	0.6
3	1	37070.0	9	5	1	8	7	0	58	2.0	2	3	13	0.5555555555555556
3	2	44689.0	2	1	1	2	7	0	73	2.0	3	3	3	0.3333333333333333
3	3	53977.0	5	5	5	12	5	0	66	1.0	3	3	17	0.38461538461538464
5	1	7144.0	0	23	1	1	0	0	58	2.0	1	3	24	11.5
3	1	18701.0	4	2	0	4	5	0	60	2.0	1	3	6	0.4
3	2	90369.0	1	4	6	6	1	0	68	0.0	5	3	10	0.5714285714285714
5	1	63159.0	1	3	5	8	3	0	50	0.0	4	2	11	0.3333333333333333
3	3	37758.0	2	1	0	3	8	0	58	2.0	2	3	4	0.25
5	1	46757.0	6	4	4	7	9	0	61	1.0	3	3	11	0.5
4	2	79734.0	1	4	3	6	1	0	55	0.0	4	3	10	0.5714285714285714
3	3	63207.0	1	2	3	6	7	0	32	0.0	4	2	8	0.2857142857142857
3	4	72071.0	3	5	4	8	2	0	70	1.0	4	3	13	0.5555555555555556
5	3	21840.0	1	1	0	3	9	0	41	1.0	2	2	4	0.25
2	3	58582.0	2	9	2	9	5	0	42	1.0	3	2	18	0.9
3	1	72282.0	1	5	7	9	7	0	73	0.0	4	3	14	0.5
3	2	50387.0	3	6	2	8	5	0	68	2.0	3	3	14	0.6666666666666666
5	3	32583.0	1	1	0	2	7	0	63	2.0	2	3	3	0.3333333333333333
3	3	62568.0	3	5	3	5	4	0	62	1.0	4	3	10	0.8333333333333334
4	4	44635.0	2	2	0	3	7	0	53	2.0	3	2	5	0.5
4	1	33316.0	3	2	1	4	6	0	53	2.0	2	2	6	0.4
3	2	63967.0	3	4	4	12	2	0	56	1.0	4	3	16	0.3076923076923077
2	3	52513.0	2	9	5	9	7	0	46	0.0	3	2	18	0.9
3	2	25293.0	1	1	1	2	8	0	55	1.0	2	3	3	0.3333333333333333
5	5	54111.0	2	5	2	6	5	0	59	1.0	3	3	11	0.7142857142857143
3	3	78394.0	1	4	6	5	2	0	38	0.0	4	2	9	0.6666666666666666
4	2	80739.0	1	3	11	9	1	0	66	0.0	5	3	12	0.3
4	3	22669.0	3	4	1	2	9	0	49	1.0	2	2	6	1.3333333333333333
3	1	29236.0	2	4	0	3	9	0	37	1.0	2	2	7	1.0
3	3	44911.0	3	4	1	4	7	0	65	1.0	3	3	8	0.8
5	2	54693.0	8	6	4	13	6	0	62	1.0	3	3	19	0.42857142857142855
3	3	48186.0	3	4	1	4	7	0	50	1.0	3	2	8	0.8
3	2	54809.0	4	2	1	5	4	0	47	2.0	3	2	7	0.3333333333333333
3	3	41580.0	3	2	1	3	5	0	46	2.0	3	2	5	0.5
5	2	80336.0	1	2	9	13	1	0	54	0.0	5	2	15	0.14285714285714285
3	2	47743.0	3	4	1	6	6	0	67	1.0	3	3	10	0.5714285714285714
2	2	62972.0	2	7	4	3	6	0	69	1.0	4	3	10	1.75
5	4	57333.0	11	8	5	9	6	0	70	1.0	3	3	17	0.8
5	3	32313.0	3	4	0	4	9	0	42	1.0	2	2	8	0.8
4	5	84953.0	1	3	10	4	2	0	71	0.0	5	3	7	0.6
4	4	27071.0	2	2	0	3	6	0	56	1.0	2	3	5	0.5
4	3	68148.0	1	4	4	6	2	0	67	0.0	4	3	10	0.5714285714285714
4	3	65735.0	5	6	2	6	7	0	59	2.0	4	3	12	0.8571428571428571
5	2	86836.0	1	6	10	6	5	0	49	0.0	5	2	12	0.8571428571428571
5	2	4023.0	15	0	0	0	19	0	61	2.0	1	3	0	0.0
3	2	30093.0	1	2	0	3	7	0	34	0.0	2	2	5	0.5
5	2	57705.0	3	8	1	6	6	0	58	1.0	3	3	14	1.1428571428571428
3	1	25008.0	2	1	0	3	8	0	36	1.0	2	2	4	0.25
2	1	83257.0	1	5	10	12	6	1	29	0.0	5	1	17	0.38461538461538464
3	3	22280.0	1	1	0	2	8	0	49	1.0	2	2	3	0.3333333333333333
5	2	72159.0	1	4	6	10	2	0	46	0.0	4	2	14	0.36363636363636365
3	3	64260.0	1	4	5	4	3	0	63	0.0	4	3	8	0.8
5	1	82733.0	1	8	4	7	4	0	40	0.0	5	2	15	1.0
4	4	74290.0	4	10	8	10	6	0	53	1.0	4	2	20	0.9090909090909091
4	1	58217.0	1	2	0	4	6	0	73	3.0	3	3	6	0.4
4	3	21024.0	1	2	0	4	7	0	48	0.0	2	2	6	0.4
5	2	70116.0	1	2	8	12	1	0	52	0.0	4	2	14	0.15384615384615385
3	3	54006.0	2	8	1	7	7	0	39	1.0	3	2	15	1.0
5	2	69063.0	1	5	3	5	3	0	58	1.0	4	3	10	0.8333333333333334
2	4	11448.0	1	1	0	2	6	0	49	0.0	1	2	3	0.3333333333333333
3	1	61825.0	1	4	2	8	4	0	45	1.0	4	2	12	0.4444444444444444
3	2	70886.0	1	5	4	4	2	0	53	1.0	4	2	9	1.0
3	2	69109.0	1	6	6	7	4	0	42	0.0	4	2	13	0.75
3	5	60208.0	11	8	3	7	7	0	51	2.0	4	2	15	1.0
4	3	32889.0	3	2	1	3	5	0	56	2.0	2	3	5	0.5
3	1	34738.0	1	1	0	3	6	0	40	1.0	2	2	4	0.25
4	3	30538.0	4	9	0	4	10	0	53	1.0	2	2	13	1.8
2	3	82326.0	1	5	10	6	2	0	47	0.0	5	2	11	0.7142857142857143
5	4	26642.0	2	2	0	3	6	0	57	1.0	2	3	5	0.5
3	4	69932.0	2	7	6	11	4	0	60	1.0	4	3	18	0.5833333333333334
3	1	44503.0	2	2	0	3	6	0	52	2.0	3	2	5	0.5
5	1	60200.0	6	6	2	11	6	0	76	1.0	4	3	17	0.5
3	4	49638.0	1	1	0	3	2	0	72	1.0	3	3	4	0.25
2	1	23830.0	1	1	0	3	7	0	37	0.0	2	2	4	0.25
4	5	33051.0	3	9	1	8	9	0	65	0.0	2	3	17	1.0
3	2	72905.0	1	3	7	9	1	0	66	0.0	4	3	12	0.3
5	3	69702.0	2	7	7	10	4	0	73	1.0	4	3	17	0.6363636363636364
3	4	70300.0	3	5	5	13	8	0	49	1.0	4	2	18	0.35714285714285715
5	2	70643.0	1	5	8	4	6	0	40	0.0	4	2	9	1.0
5	2	30396.0	2	1	1	2	7	0	55	1.0	2	3	3	0.3333333333333333
5	4	50616.0	2	4	0	4	7	0	56	1.0	3	3	8	0.8
4	1	62772.0	1	5	6	11	2	0	55	1.0	4	3	16	0.4166666666666667
5	1	30298.0	1	1	1	3	3	0	39	0.0	2	2	4	0.25
3	1	52413.0	2	7	1	7	7	0	40	1.0	3	2	14	0.875
5	2	44155.0	1	1	1	2	4	0	67	2.0	3	3	3	0.3333333333333333
5	4	86979.0	1	5	5	5	2	0	53	0.0	5	2	10	0.8333333333333334
3	3	76532.0	4	9	5	7	5	0	49	2.0	4	2	16	1.125
3	2	42081.0	2	6	3	4	6	0	42	1.0	3	2	10	1.2
5	2	67546.0	1	4	10	5	3	0	36	0.0	4	2	9	0.6666666666666666
4	3	88420.0	1	4	7	8	1	0	35	0.0	5	2	12	0.4444444444444444
3	2	31158.0	2	2	0	3	8	0	39	1.0	2	2	5	0.5
3	4	61671.0	8	10	4	6	8	0	56	1.0	4	3	16	1.4285714285714286
3	1	69719.0	1	2	3	5	1	0	50	0.0	4	2	7	0.3333333333333333
3	4	49160.0	2	3	1	6	6	0	75	1.0	3	3	9	0.42857142857142855
1	3	24882.0	1	1	1	2	6	0	46	1.0	2	2	3	0.3333333333333333
5	1	90933.0	1	4	6	4	1	0	70	0.0	5	3	8	0.8
5	1	113734.0	0	27	0	0	1	0	79	0.0	6	3	27	27.0
5	3	59292.0	2	3	5	8	3	0	74	1.0	3	3	11	0.3333333333333333
5	2	45759.0	2	2	0	3	7	0	60	2.0	3	3	5	0.5
3	1	22148.0	1	1	0	3	7	0	41	0.0	2	2	4	0.25
4	2	73395.0	1	4	4	6	2	0	37	0.0	4	2	10	0.5714285714285714
3	4	29819.0	3	3	0	3	6	0	53	1.0	2	2	6	0.75
3	2	45688.0	2	3	1	8	4	0	56	1.0	3	3	11	0.3333333333333333
3	2	62820.0	1	3	4	6	1	0	70	0.0	4	3	9	0.42857142857142855
5	2	60491.0	4	6	11	7	5	0	53	1.0	4	2	13	0.75
3	3	33235.0	1	3	0	3	7	0	38	1.0	2	2	6	0.75
3	2	35701.0	1	1	0	3	6	0	65	0.0	2	3	4	0.25
4	2	31535.0	1	1	1	2	7	0	44	1.0	2	2	3	0.3333333333333333
2	3	92556.0	0	3	5	13	0	0	64	0.0	5	3	16	0.21428571428571427
3	1	67384.0	2	7	8	5	5	0	54	1.0	4	2	12	1.1666666666666667
4	3	80573.0	1	4	6	13	2	0	53	0.0	5	2	17	0.2857142857142857
3	2	77870.0	3	5	5	5	8	0	57	1.0	4	3	10	0.8333333333333334
5	5	52278.0	6	10	5	10	8	0	61	1.0	3	3	20	0.9090909090909091
3	1	57107.0	7	4	4	8	8	0	56	1.0	3	3	12	0.4444444444444444
3	2	18929.0	1	1	0	4	6	0	34	0.0	1	2	5	0.2
5	1	36038.0	2	3	0	3	6	0	43	1.0	2	2	6	0.75
3	1	20180.0	1	2	1	4	7	0	48	0.0	2	2	6	0.4
5	3	34230.0	1	1	0	2	7	0	59	2.0	2	3	3	0.3333333333333333
2	1	31878.0	1	1	0	4	3	0	47	1.0	2	2	5	0.2
2	2	70932.0	2	6	2	12	3	0	52	1.0	4	2	18	0.46153846153846156
3	1	91249.0	0	7	9	6	4	0	68	0.0	5	3	13	1.0
4	1	77598.0	1	7	5	13	3	0	81	0.0	4	4	20	0.5
3	1	80982.0	3	11	5	11	5	1	65	2.0	5	3	22	0.9166666666666666
4	2	22701.0	1	1	0	3	5	0	47	1.0	2	2	4	0.25
5	2	55212.0	3	4	2	11	8	0	55	1.0	3	3	15	0.3333333333333333
3	2	70617.0	1	3	3	7	2	0	54	0.0	4	2	10	0.375
3	1	64849.0	1	9	3	6	5	0	67	0.0	4	3	15	1.2857142857142858
4	2	62694.0	5	9	3	7	7	0	59	2.0	4	3	16	1.125
5	2	61917.0	1	2	0	4	5	0	50	2.0	4	2	6	0.4
5	2	67472.0	2	4	2	7	3	0	77	1.0	4	3	11	0.5
4	2	21059.0	3	3	0	3	6	0	42	1.0	2	2	6	0.75
4	2	29543.0	2	3	1	2	7	0	56	2.0	2	3	5	1.0
3	2	75903.0	2	6	6	9	3	0	73	1.0	4	3	15	0.6
2	3	34984.0	2	1	0	3	7	0	49	2.0	2	2	4	0.25
5	1	54998.0	5	4	2	9	4	0	68	1.0	3	3	13	0.4
5	5	54356.0	3	11	2	8	8	0	75	1.0	3	3	19	1.2222222222222223
4	2	34242.0	1	0	0	3	5	0	65	1.0	2	3	3	0.0
3	2	25410.0	1	1	0	4	4	0	51	1.0	2	2	5	0.2
5	2	73356.0	1	5	11	5	2	0	40	0.0	4	2	10	0.8333333333333334
3	3	28320.0	1	1	0	3	8	0	74	1.0	2	3	4	0.25
3	1	23763.0	1	1	0	3	7	0	47	1.0	2	2	4	0.25
3	2	72570.0	1	4	6	12	1	0	40	0.0	4	2	16	0.3076923076923077
4	2	34529.0	2	2	2	3	7	0	48	1.0	2	2	5	0.5
3	5	70792.0	2	3	4	10	3	0	73	0.0	4	3	13	0.2727272727272727
3	2	63211.0	2	3	8	7	2	0	42	0.0	4	2	10	0.375
4	2	83891.0	1	4	7	10	1	0	50	1.0	5	2	14	0.36363636363636365
3	1	36065.0	3	3	0	3	8	0	56	2.0	2	3	6	0.75
3	3	39898.0	2	3	0	4	7	0	70	1.0	2	3	7	0.6
5	1	51141.0	1	3	1	4	5	0	84	0.0	3	4	7	0.6
3	2	56939.0	2	3	3	10	3	0	48	1.0	3	2	13	0.2727272727272727
3	1	80872.0	1	4	4	10	1	0	73	0.0	5	3	14	0.36363636363636365
5	3	72335.0	1	10	4	8	8	0	48	0.0	4	2	18	1.1111111111111112
5	1	61798.0	1	4	2	9	4	0	60	0.0	4	3	13	0.4
5	5	76842.0	1	1	8	7	0	0	74	0.0	4	3	8	0.125
3	3	29478.0	1	1	0	3	6	0	48	1.0	2	2	4	0.25
3	1	46998.0	5	5	3	5	7	0	68	1.0	3	3	10	0.8333333333333334
3	1	96843.0	1	6	11	10	2	0	34	0.0	5	2	16	0.5454545454545454
5	5	56551.0	3	2	1	4	4	0	74	2.0	3	3	6	0.4
4	2	70053.0	3	8	5	10	5	0	59	1.0	4	3	18	0.7272727272727273
5	5	71670.0	1	5	3	6	6	0	62	0.0	4	3	11	0.7142857142857143
3	2	44359.0	3	2	0	4	3	0	46	2.0	3	2	6	0.4
3	1	40887.0	3	3	1	3	9	0	72	2.0	3	3	6	0.75
3	4	48877.0	1	3	0	4	7	0	58	1.0	3	3	7	0.6
3	3	74485.0	1	6	7	12	3	0	77	0.0	4	3	18	0.46153846153846156
3	3	64474.0	2	8	2	10	5	0	52	1.0	4	2	18	0.7272727272727273
3	3	77226.0	2	6	8	12	3	0	61	1.0	4	3	18	0.46153846153846156
3	5	72643.0	1	3	10	7	2	0	75	0.0	4	3	10	0.375
4	3	85738.0	1	3	6	11	1	0	46	0.0	5	2	14	0.25
3	4	55686.0	2	6	3	5	4	0	58	1.0	3	3	11	1.0
3	1	39062.0	1	1	0	3	4	0	41	1.0	2	2	4	0.25
3	3	34600.0	5	5	2	5	8	0	53	2.0	2	2	10	0.8333333333333334
3	2	40794.0	2	6	3	5	7	0	49	1.0	3	2	11	1.0
2	2	54690.0	3	3	1	5	3	0	53	2.0	3	2	8	0.5
3	2	4428.0	0	25	0	0	1	0	55	1.0	1	3	25	25.0
2	2	32632.0	2	4	4	8	5	0	61	0.0	2	3	12	0.4444444444444444
5	1	38236.0	4	3	0	4	7	0	56	2.0	2	3	7	0.6
3	2	36781.0	1	2	1	2	8	0	45	1.0	2	2	4	0.6666666666666666
4	1	31385.0	1	1	0	2	8	0	40	1.0	2	2	3	0.3333333333333333
3	2	24570.0	3	4	0	4	9	0	40	1.0	2	2	8	0.8
5	4	25509.0	3	3	0	3	9	0	50	1.0	2	2	6	0.75
3	2	94642.0	0	5	7	9	1	0	73	0.0	5	3	14	0.5
4	2	58646.0	1	2	1	4	4	0	62	1.0	3	3	6	0.4
3	1	53201.0	8	6	3	5	7	0	49	2.0	3	2	11	1.0
3	3	21994.0	1	0	0	3	5	0	67	1.0	2	3	3	0.0
3	2	57113.0	6	4	1	5	7	0	46	2.0	3	2	9	0.6666666666666666
3	2	51373.0	1	3	5	3	4	0	33	0.0	3	2	6	0.75
3	2	23477.0	3	3	0	4	8	0	38	1.0	2	2	7	0.6
3	2	58116.0	2	3	3	8	2	0	68	1.0	3	3	11	0.3333333333333333
5	4	72968.0	1	5	5	8	3	0	61	0.0	4	3	13	0.5555555555555556
4	2	39791.0	2	3	1	4	7	0	53	1.0	2	2	7	0.6
4	1	91712.0	0	9	7	11	3	0	77	0.0	5	3	20	0.75
3	1	94472.0	1	5	5	5	5	0	66	1.0	5	3	10	0.8333333333333334
3	3	13672.0	2	1	0	3	8	0	64	2.0	1	3	4	0.25
2	2	96547.0	0	7	6	8	2	0	44	0.0	5	2	15	0.7777777777777778
3	2	79205.0	1	6	5	4	4	0	49	0.0	4	2	10	1.2
5	3	56559.0	3	4	3	8	4	0	49	1.0	3	2	12	0.4444444444444444
5	2	32644.0	4	7	1	6	8	0	51	1.0	2	2	13	1.0
2	1	67506.0	1	4	1	6	3	0	44	1.0	4	2	10	0.5714285714285714
3	1	24206.0	1	1	0	3	6	0	54	1.0	2	2	4	0.25
5	4	28420.0	1	1	0	2	6	0	57	1.0	2	3	3	0.3333333333333333
3	2	22979.0	3	3	2	2	8	0	54	1.0	2	2	5	1.0
3	1	33279.0	1	0	0	3	3	0	58	0.0	2	3	3	0.0
4	1	46423.0	3	2	0	4	7	0	52	2.0	3	2	6	0.4
3	2	30368.0	2	2	0	3	8	0	47	1.0	2	2	5	0.5
3	2	63684.0	3	8	4	8	5	0	54	1.0	4	2	16	0.8888888888888888
3	4	41638.0	4	5	5	3	8	0	60	1.0	3	3	8	1.25
5	4	68805.0	1	3	1	7	2	0	65	1.0	4	3	10	0.375
5	3	65814.0	3	8	2	10	5	0	58	1.0	4	3	18	0.7272727272727273
3	4	71964.0	1	5	6	5	3	0	66	0.0	4	3	10	0.8333333333333334
3	1	39146.0	3	4	0	4	8	0	38	1.0	2	2	8	0.8
3	3	96876.0	1	7	7	9	2	0	47	0.0	5	2	16	0.7
1	2	34445.0	6	11	2	8	9	0	43	0.0	2	2	19	1.2222222222222223
3	1	68281.0	1	2	9	13	5	0	66	0.0	4	3	15	0.14285714285714285
2	2	37284.0	1	0	0	3	6	0	49	2.0	2	2	3	0.0
3	2	36790.0	1	2	1	2	9	0	41	0.0	2	2	4	0.6666666666666666
3	3	27943.0	3	2	0	3	8	0	57	2.0	2	3	5	0.5
3	4	22263.0	2	1	0	3	6	1	73	2.0	2	3	4	0.25
3	3	30261.0	1	0	0	3	8	0	52	3.0	2	2	3	0.0
3	3	28587.0	3	2	0	4	6	0	46	1.0	2	2	6	0.4
4	2	43815.0	1	2	0	3	6	0	42	1.0	3	2	5	0.5
3	2	48195.0	6	4	2	5	6	0	68	2.0	3	3	9	0.6666666666666666
4	2	77027.0	2	8	3	6	4	0	72	1.0	4	3	14	1.1428571428571428
5	2	71322.0	2	8	5	13	4	0	59	1.0	4	3	21	0.5714285714285714
4	2	32765.0	2	2	0	4	5	0	45	1.0	2	2	6	0.4
3	3	29672.0	1	0	0	3	6	0	59	2.0	2	3	3	0.0
3	4	23272.0	1	1	0	3	4	0	71	0.0	2	3	4	0.25
4	3	49912.0	4	10	5	7	8	0	75	1.0	3	3	17	1.25
2	3	7500.0	4	2	1	3	9	0	39	1.0	1	2	5	0.5
5	5	68117.0	2	11	8	4	6	0	77	1.0	4	3	15	2.2
3	2	67225.0	3	7	2	11	5	0	69	1.0	4	3	18	0.5833333333333334
3	2	17649.0	3	3	0	3	8	0	48	1.0	1	2	6	0.75
3	3	55914.0	4	11	6	8	7	0	49	1.0	3	2	19	1.2222222222222223
3	2	40059.0	1	6	2	3	8	0	40	1.0	3	2	9	1.5
3	3	60905.0	2	3	3	7	2	0	74	1.0	4	3	10	0.375
3	2	75330.0	4	10	3	12	6	0	47	2.0	4	2	22	0.7692307692307693
3	1	60689.0	4	4	4	10	3	0	73	1.0	4	3	14	0.36363636363636365
3	2	38680.0	1	2	0	3	7	0	40	1.0	2	2	5	0.5
3	3	61416.0	1	10	3	10	6	0	42	0.0	4	2	20	0.9090909090909091
3	1	49767.0	1	5	4	8	4	0	33	0.0	3	2	13	0.5555555555555556
3	1	83273.0	10	4	6	9	7	0	54	3.0	5	2	13	0.4
3	2	29009.0	2	2	0	3	6	0	43	1.0	2	2	5	0.5
4	2	45057.0	1	2	0	3	5	0	45	1.0	3	2	5	0.5
3	2	37150.0	8	4	3	6	7	0	53	1.0	2	2	10	0.5714285714285714
3	1	43020.0	3	4	1	4	6	0	54	1.0	3	2	8	0.8
3	2	53154.0	1	3	1	4	4	0	65	1.0	3	3	7	0.6
3	2	65308.0	1	7	8	12	4	0	51	0.0	4	2	19	0.5384615384615384
3	1	76467.0	2	2	5	5	6	0	54	1.0	4	2	7	0.3333333333333333
2	2	81044.0	1	5	6	10	1	0	77	0.0	5	3	15	0.45454545454545453
3	2	32871.0	1	1	0	3	4	0	73	2.0	2	3	4	0.25
3	1	55801.0	6	7	2	6	7	0	49	2.0	3	2	13	1.0
3	5	76320.0	2	6	3	4	2	0	65	1.0	4	3	10	1.2
4	1	36927.0	2	3	0	3	8	0	69	2.0	2	3	6	0.75
3	3	48794.0	1	1	0	3	4	0	71	2.0	3	3	4	0.25
3	1	23478.0	1	3	0	3	8	0	59	0.0	2	3	6	0.75
3	4	71128.0	3	2	10	12	7	0	51	1.0	4	2	14	0.15384615384615385
5	4	70179.0	3	7	3	13	5	0	48	1.0	4	2	20	0.5
3	2	59462.0	2	9	2	12	7	0	74	1.0	3	3	21	0.6923076923076923
4	3	51633.63813405797	7	4	10	4	3	0	55	2.0	3	3	8	0.8
3	3	38361.0	3	3	1	3	7	0	55	1.0	2	3	6	0.75
5	1	51633.63813405797	2	3	0	3	6	0	43	1.0	3	2	6	0.75
5	3	70038.0	1	4	4	8	2	0	42	0.0	4	2	12	0.4444444444444444
3	3	42554.0	2	2	0	3	4	0	46	2.0	3	2	5	0.5
3	2	67445.0	5	9	6	12	6	0	50	1.0	4	2	21	0.6923076923076923
3	5	67046.0	2	4	5	4	2	0	73	1.0	4	3	8	0.8
3	2	42192.0	1	2	1	3	4	0	76	0.0	3	3	5	0.5
5	2	77610.0	2	4	7	4	7	0	72	1.0	4	3	8	0.8
3	2	31761.0	2	3	0	4	5	0	40	1.0	2	2	7	0.6
3	3	34350.0	1	1	0	3	7	0	45	1.0	2	2	4	0.25
3	3	54591.0	3	6	2	8	5	0	75	1.0	3	3	14	0.6666666666666666
3	2	71866.0	1	6	3	10	3	0	68	1.0	4	3	16	0.5454545454545454
3	2	25293.0	1	1	1	2	8	0	55	1.0	2	3	3	0.3333333333333333
5	1	42000.0	2	5	2	11	5	0	37	0.0	3	2	16	0.4166666666666667
3	2	69520.0	1	9	6	5	5	0	41	0.0	4	2	14	1.5
3	4	64713.0	2	5	5	7	4	0	54	1.0	4	2	12	0.625
4	2	27889.0	1	1	1	2	6	0	47	1.0	2	2	3	0.3333333333333333
1	5	22123.0	1	2	1	3	5	0	64	0.0	2	3	5	0.5
3	2	51633.63813405797	4	2	1	3	8	0	53	2.0	3	2	5	0.5
4	3	51633.63813405797	2	4	1	4	6	0	70	1.0	3	3	8	0.8
3	2	27803.0	2	3	0	4	8	0	51	1.0	2	2	7	0.6
3	1	51633.63813405797	3	6	1	5	7	0	69	1.0	3	3	11	1.0
3	2	51651.0	4	6	2	5	8	0	64	1.0	3	3	11	1.0
3	2	68487.0	1	9	7	13	4	0	36	0.0	4	2	22	0.6428571428571429
4	5	51633.63813405797	1	5	5	11	1	0	81	0.0	3	4	16	0.4166666666666667
3	2	56796.0	3	8	9	7	7	0	55	1.0	3	3	15	1.0
2	2	87000.0	1	4	6	7	2	0	32	0.0	5	2	11	0.5
3	2	79823.0	1	6	9	7	2	0	65	1.0	4	3	13	0.75
3	1	30828.0	2	1	1	4	3	0	44	1.0	2	2	5	0.2
4	2	34109.0	1	0	0	3	4	0	53	1.0	2	2	3	0.0
4	4	53367.0	7	5	1	8	7	0	50	2.0	3	2	13	0.5555555555555556
1	3	22390.0	1	1	0	2	7	0	55	0.0	2	3	3	0.3333333333333333
3	3	71322.0	1	4	1	7	2	0	48	1.0	4	2	11	0.5
3	7	79244.0	1	4	10	7	1	0	31	0.0	4	2	11	0.5
4	3	49912.0	4	10	5	7	8	0	75	1.0	3	3	17	1.25
5	2	48699.0	1	1	0	3	5	0	74	2.0	3	3	4	0.25
3	3	80144.0	1	3	7	8	1	0	49	0.0	5	2	11	0.3333333333333333
3	1	54252.0	5	4	1	5	6	0	68	2.0	3	3	9	0.6666666666666666
4	2	81929.0	2	4	4	10	6	0	48	1.0	5	2	14	0.36363636363636365
3	2	76068.0	1	2	3	4	6	0	49	1.0	4	2	6	0.4
4	2	53204.0	1	1	0	3	4	0	48	2.0	3	2	4	0.25
5	3	67911.0	3	6	7	11	3	0	75	1.0	4	3	17	0.5
2	2	14796.0	2	1	0	3	9	0	40	1.0	1	2	4	0.25
5	2	78128.0	2	8	4	6	3	0	50	1.0	4	2	14	1.1428571428571428
1	2	14188.0	1	2	0	4	6	0	52	0.0	1	2	6	0.4
1	2	20425.0	2	2	0	3	7	0	38	1.0	2	2	5	0.5
4	2	58646.0	1	2	1	4	4	0	62	1.0	3	3	6	0.4
3	4	72967.0	2	7	2	8	5	0	54	1.0	4	2	15	0.7777777777777778
4	2	48150.0	3	5	1	4	7	0	75	1.0	3	3	9	1.0
3	1	82332.0	1	5	3	12	2	0	63	0.0	5	3	17	0.38461538461538464
3	5	58275.0	6	8	2	7	7	0	69	2.0	3	3	15	1.0
5	3	44953.0	1	7	3	13	6	0	43	0.0	3	2	20	0.5
3	3	34587.0	2	1	0	3	4	0	71	2.0	2	3	4	0.25
4	3	43018.0	1	2	2	2	5	0	50	1.0	3	2	4	0.6666666666666666
4	2	45736.0	5	7	1	6	7	0	70	1.0	3	3	13	1.0
4	3	66476.0	2	6	8	10	4	0	55	1.0	4	3	16	0.5454545454545454
2	2	27733.0	2	2	0	3	7	0	43	1.0	2	2	5	0.5
5	3	69805.0	2	6	8	11	2	0	72	1.0	4	3	17	0.5
4	1	72217.0	1	3	10	8	2	0	62	0.0	4	3	11	0.3333333333333333
3	4	25818.0	1	0	1	2	7	0	53	1.0	2	2	2	0.0
4	3	37509.0	2	3	0	4	7	0	48	1.0	2	2	7	0.6
2	3	25176.0	1	1	0	2	7	0	48	2.0	2	2	3	0.3333333333333333
3	2	43586.0	3	3	0	4	8	0	44	1.0	3	2	7	0.6
2	2	53230.0	4	5	2	12	5	0	68	1.0	3	3	17	0.38461538461538464
3	3	50116.0	2	1	0	4	5	0	67	2.0	3	3	5	0.2
3	3	84906.0	1	5	6	12	2	0	52	0.0	5	2	17	0.38461538461538464
3	2	61286.0	2	7	1	8	5	0	58	1.0	4	3	15	0.7777777777777778
5	2	82333.0	1	4	3	10	2	0	38	0.0	5	2	14	0.36363636363636365
5	3	65220.0	4	8	4	7	6	0	59	0.0	4	3	15	1.0
